index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,LGP,XL,3B,4F
1717,K,RO,9000,68000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1718,M,SK,9130,109000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1719,M,PT,9161,113000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1720,M,PL,9203,132000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1721,K,FR,9229,80000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1722,M,IT,9262,128000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1723,M,PT,9288,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1724,M,NO,9329,87181,2016,950,0,0,0,0,0,0,0,0,0,0,0
1725,M,UK,9349,87685,2016,950,0,0,0,0,0,0,0,0,0,0,0
1726,M,NL,9446,81000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1727,M,PL,9450,127000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1728,M,DE,9500,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1729,M,NL,9500,79900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1730,H,DE,9500,42950,2006,950,0,0,0,0,0,0,0,0,0,0,0
1731,M,LV,9502,80000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1732,G,DE,9510,46900,2005,950,0,0,0,0,0,0,0,0,0,0,0
1733,K,FR,9520,88000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1734,M,DE,9558,98950,2016,950,0,0,0,0,0,0,0,0,0,0,0
1735,K,ES,9584,75000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1736,H,NL,9585,51800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1737,M,NL,9598,77900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1738,M,NL,9700,67500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1739,K,GB,9714,85439,2014,950,0,0,0,0,0,0,0,0,0,0,0
1740,M,GB,9750,104824,2016,950,0,0,0,0,0,0,0,0,0,0,0
1741,M,UK,9755,78917,2016,950,0,0,0,0,0,0,0,0,0,0,0
1742,H,NL,9775,49500,2010,950,0,0,0,0,0,0,0,0,0,0,0
1743,M,UK,9778,69764,2016,950,0,0,0,0,0,0,0,0,0,0,0
1744,H,ES,9800,78000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1745,H,DE,9818,75900,2008,950,0,0,0,0,0,0,0,0,0,0,0
1746,H,DE,10000,49800,2006,950,0,0,0,0,0,0,0,0,0,0,0
1747,M,PL,10000,72085,2016,950,0,0,0,0,0,0,0,0,0,0,0
1748,H,NL,10001,48950,2009,950,0,0,0,0,0,0,0,0,0,0,0
1749,H,DE,10009,55000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1750,M,BE,10014,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1751,H,NL,10042,49800,2006,950,0,0,0,0,0,0,0,0,0,0,0
1752,M,DE,10095,85900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1753,K,DE,10100,69000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1754,M,PL,10200,72829,2015,950,0,0,0,0,0,0,0,0,0,0,0
1755,H,NL,10242,54800,2007,950,0,0,0,0,0,0,0,0,0,0,0
1756,H,EE,10251,43900,2005,950,0,0,0,0,0,0,0,0,0,0,0
1757,H,NL,10256,48900,2005,950,0,0,0,0,0,0,0,0,0,0,0
1758,M,BE,10293,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1759,G,DE,10347,65000,2005,950,0,0,0,0,0,0,0,0,0,0,0
1760,M,NO,10348,91085,2016,950,0,0,0,0,0,0,0,0,0,0,0
1761,M,NL,10395,66900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1762,K,NL,10400,54900,2012,950,0,0,0,0,0,0,0,0,0,0,0
1763,M,BE,10400,77000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1764,M,NL,10414,79500,2017,950,0,0,0,0,0,0,0,0,0,0,0
1765,K,PL,10440,60660,2014,950,0,0,0,0,0,0,0,0,0,0,0
1766,M,NL,10520,89500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1767,H,ES,10559,66000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1768,M,NL,10691,89500,2018,950,0,0,0,0,0,0,0,0,0,0,0
1769,H,NL,10693,50800,2007,950,0,0,0,0,0,0,0,0,0,0,0
1770,H,NL,10787,46800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1771,M,DE,10800,99000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1772,G,ES,11000,36000,2002,950,0,0,0,0,0,0,0,0,0,0,0
1773,K,PL,11000,60908,2015,950,0,0,0,0,0,0,0,0,0,0,0
1774,K,LU,11000,61500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1775,H,NL,11068,52800,2013,950,0,0,0,0,0,0,0,0,0,0,0
1776,M,NL,11142,74500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1777,G,ES,11280,32644,2002,950,0,0,0,0,0,0,0,0,0,0,0
1778,H,NL,11337,48300,2008,950,0,0,0,0,0,0,0,0,0,0,0
1779,M,NL,11390,69900,2021,950,0,0,0,0,0,0,0,0,0,0,0
1780,M,NL,11390,71500,2016,950,0,0,0,0,0,0,0,0,0,0,0
1781,K,DE,11400,61500,2012,950,0,0,0,0,0,0,0,0,0,0,0
1782,M,NL,11444,69850,2015,950,0,0,0,0,0,0,0,0,0,0,0
1783,M,ES,11526,88800,2015,950,0,0,0,0,0,0,0,0,0,0,0
1784,H,DE,11569,59750,2010,950,0,0,0,0,0,0,0,0,0,0,0
1785,M,NL,11575,69800,2015,950,0,0,0,0,0,0,0,0,0,0,0
1786,H,NL,11636,62800,2010,950,0,0,0,0,0,0,0,0,0,0,0
1787,H,DE,11636,61900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1788,M,DE,11700,75900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1789,K,NL,11778,69800,2012,950,0,0,0,0,0,0,0,0,0,0,0
1790,H,RO,11900,66000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1791,K,UK,11910,54875,2014,950,0,0,0,0,0,0,0,0,0,0,0
1792,H,DE,11978,85000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1793,G,DE,12000,42500,2005,950,0,0,0,0,0,0,0,0,0,0,0
1794,K,ES,12000,99000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1795,H,RO,12000,39900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1796,M,ES,12091,107000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1797,H,DE,12133,50900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1798,K,PL,12200,65822,2013,950,0,0,0,0,0,0,0,0,0,0,0
1799,M,BE,12406,65000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1800,M,NL,12406,74900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1801,H,FR,12490,59500,2008,950,0,0,0,0,0,0,0,0,0,0,0
1802,G,PL,12500,41736,2004,950,0,0,0,0,0,0,0,0,0,0,0
1803,H,DE,12500,55500,2008,950,0,0,0,0,0,0,0,0,0,0,0
1804,H,DE,12582,59000,2008,950,0,0,0,0,0,0,0,0,0,0,0
1805,G,AT,12600,41500,2003,950,0,0,0,0,0,0,0,0,0,0,0
1806,H,DE,12600,53900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1807,H,IT,12600,57000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1808,M,NO,12643,82942,2016,950,0,0,0,0,0,0,0,0,0,0,0
1809,H,NL,12871,59800,2010,950,0,0,0,0,0,0,0,0,0,0,0
1810,H,DE,12960,58950,2010,950,0,0,0,0,0,0,0,0,0,0,0
1811,H,DE,13100,57600,2008,950,0,0,0,0,0,0,0,0,0,0,0
1812,H,HU,13179,44500,2011,950,0,0,0,0,0,0,0,0,0,0,0
1813,H,NL,13200,49900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1814,G,BE,13200,35750,2003,950,0,0,0,0,0,0,0,0,0,0,0
1815,G,PL,13226,38227,2004,950,0,0,0,0,0,0,0,0,0,0,0
1816,H,NL,13242,55900,2009,950,0,0,0,0,0,0,0,0,0,0,0
1817,G,LV,13338,45000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1818,G,DE,13394,44850,2002,950,0,0,0,0,0,0,0,0,0,0,0
1819,H,NL,13400,46900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1820,K,LU,13500,57450,2012,950,0,0,0,0,0,0,0,0,0,0,0
1821,H,NL,13633,55900,2009,950,0,0,0,0,0,0,0,0,0,0,0
1822,M,NL,13653,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1823,M,NL,13756,77500,2016,950,0,0,0,0,0,0,0,0,0,0,0
1824,H,FR,13834,54000,2009,950,0,0,0,0,0,0,0,0,0,0,0
1825,H,NL,13838,51800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1826,H,NL,13900,46900,2008,950,0,0,0,0,0,0,0,0,0,0,0
1827,K,NL,13936,69800,2013,950,0,0,0,0,0,0,0,0,0,0,0
1828,H,NL,13988,37800,2009,950,0,0,0,0,0,0,0,0,0,0,0
1829,H,FR,14000,64000,2007,950,0,0,0,0,0,0,0,0,0,0,0
1830,M,DE,14000,165000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1831,H,DE,14082,39900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1832,H,NL,14155,56800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1833,K,NL,14270,30000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1834,K,RO,14270,25000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1835,G,RO,14283,21700,2002,950,0,0,0,0,0,0,0,0,0,0,0
1836,H,DE,14324,49500,2010,950,0,0,0,0,0,0,0,0,0,0,0
1837,G,NL,14638,41800,2004,950,0,0,0,0,0,0,0,0,0,0,0
1838,G,NL,14667,43750,2003,950,0,0,0,0,0,0,0,0,0,0,0
1839,K,NL,14669,59900,2013,950,0,0,0,0,0,0,0,0,0,0,0
1840,G,FR,14823,13824,2002,950,0,0,0,0,0,0,0,0,0,0,0
1841,M,BE,14900,60900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1842,M,DE,14956,62500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1843,G,DE,15000,56000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1844,K,NL,15078,54800,2014,950,0,0,0,0,0,0,0,0,0,0,0
1845,H,NL,15245,51800,2010,950,0,0,0,0,0,0,0,0,0,0,0
1846,K,DE,15500,58500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1847,G,PL,15707,50000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1848,M,IT,15810,70000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1849,K,GB,15915,53745,2014,950,0,0,0,0,0,0,0,0,0,0,0
1850,K,GB,15917,42448,2014,950,0,0,0,0,0,0,0,0,0,0,0
1851,H,ES,16000,64000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1852,G,DE,16056,58000,2005,950,0,0,0,0,0,0,0,0,0,0,0
1853,H,DE,16071,38900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1854,H,AT,16100,39850,2006,950,0,0,0,0,0,0,0,0,0,0,0
1855,H,FR,16110,46900,2006,950,0,0,0,0,0,0,0,0,0,0,0
1856,G,NL,16578,39500,2004,950,0,0,0,0,0,0,0,0,0,0,0
1857,H,FR,16821,47900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1858,K,NL,17120,59500,2013,950,0,0,0,0,0,0,0,0,0,0,0
1859,G,RO,17188,36000,2004,950,0,0,0,0,0,0,0,0,0,0,0
1860,G,HU,17500,32722,2005,950,0,0,0,0,0,0,0,0,0,0,0
1861,H,IT,17900,46000,2006,950,0,0,0,0,0,0,0,0,0,0,0
1862,G,GB,18000,31803,2002,950,0,0,0,0,0,0,0,0,0,0,0
1863,H,TR,18000,50000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1864,K,ES,18495,58000,2013,950,0,0,0,0,0,0,0,0,0,0,0
1865,K,ES,18586,60000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1866,H,BE,18772,61600,2007,950,0,0,0,0,0,0,0,0,0,0,0
1867,H,ES,19000,47000,2007,950,0,0,0,0,0,0,0,0,0,0,0
1868,G,ES,19000,35000,2005,950,0,0,0,0,0,0,0,0,0,0,0
1869,H,NL,19062,55000,2009,950,0,0,0,0,0,0,0,0,0,0,0
1870,H,NL,19736,51800,2007,950,0,0,0,0,0,0,0,0,0,0,0
1871,G,BE,20000,35900,2003,950,0,0,0,0,0,0,0,0,0,0,0
1872,G,ES,20209,40000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1873,H,NL,21406,39900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1874,G,NL,21569,42800,2003,950,0,0,0,0,0,0,0,0,0,0,0
1875,K,NL,10000,69000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1876,H,RU,15263,140908,2014,966,0,0,0,0,0,0,0,0,0,0,0
1877,M,NL,14234,89500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1878,K,NL,13043,82800,2013,966,0,0,0,0,0,0,0,0,0,0,0
1879,M,NL,11041,102900,2016,966,0,0,0,0,0,0,0,0,0,0,0
1880,K,FR,15916,73900,2013,966,0,0,0,0,0,0,0,0,0,0,0
1881,M,NL,10484,99500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1882,H,DE,5119,130000,2011,966,0,0,0,0,0,0,0,0,0,0,0
1883,M,BE,17000,75500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1884,K,NL,14029,76500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1885,K,ES,8230,139000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1886,M,NL,14051,89900,2016,966,0,0,0,0,0,0,0,0,0,0,0
1887,M,ES,6931,139000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1888,M,NL,10017,102800,2015,966,0,0,0,0,0,0,0,0,0,0,0
1889,M,ES,9050,143500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1890,M,AT,8500,133000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1891,M,NL,4988,199500,2019,966,0,0,0,0,0,0,0,0,0,0,0
1892,M,ES,7400,139000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1893,K,PL,13611,90499,2014,966,0,0,0,0,0,0,0,0,0,0,0
1894,K,NL,13313,79800,2014,966,0,0,0,0,0,0,0,0,0,0,0
1895,M,ES,9925,150000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1896,H,UK,17500,89870,2010,966,0,0,0,0,0,0,0,0,0,0,0
1897,K,NL,13759,73900,2012,966,0,0,0,0,0,0,0,0,0,0,0
1898,M,AT,8514,163000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1899,K,NL,9702,84900,2013,966,0,0,0,0,0,0,0,0,0,0,0
1900,M,FR,4909,230000,2019,966,0,0,0,0,0,0,0,0,0,0,0
1901,M,RO,14799,98900,2016,966,0,0,0,0,0,0,0,0,0,0,0
1902,K,SK,8300,98000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1903,K,DE,14623,76500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1904,K,NL,14848,85000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1905,K,FR,8230,109000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1906,M,AT,9590,159000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1907,M,NL,16034,99500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1908,K,DE,13300,73000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1909,K,CZ,12700,83000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1910,K,NL,18472,74500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1911,L,ES,12490,214534,2017,966,0,0,0,0,0,0,0,0,0,0,0
1912,M,GB,6742,188339,2015,966,0,0,0,0,0,0,0,0,0,0,0
1913,M,ES,8359,129000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1914,M,ES,3069,145000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1915,K,NL,11971,79900,2013,966,0,0,0,0,0,0,0,0,0,0,0
1916,L,ES,11630,224719,2017,966,0,0,0,0,0,0,0,0,0,0,0
1917,H,BE,5451,93000,2010,966,0,0,0,0,0,0,0,0,0,0,0
1918,M,GB,9894,119411,2018,966,0,0,0,0,0,0,0,0,0,0,0
1919,K,NL,13791,72800,2013,966,0,0,0,0,0,0,0,0,0,0,0
1920,M,FR,13954,135268,2012,966,0,0,0,0,0,0,0,0,0,0,0
1921,L,ES,12820,210961,2017,966,0,0,0,0,0,0,0,0,0,0,0
1922,M,NL,7374,129500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1923,K,PT,12200,78500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1924,K,NL,14050,71500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1925,M,RO,8498,116900,2014,966,0,0,0,0,0,0,0,0,0,0,0
1926,K,LV,18000,79000,2011,966,0,0,0,0,0,0,0,0,0,0,0
1927,M,DE,10076,105000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1928,K,HU,14390,76600,2012,966,0,0,0,0,0,0,0,0,0,0,0
1929,M,NL,13298,92500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1930,M,PL,3087,211000,2019,966,0,0,0,0,0,0,0,0,0,0,0
1931,M,NL,8230,129000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1932,M,RO,9746,84500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1933,H,UA,1570,145000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1934,M,DE,8077,136900,2018,966,0,0,0,0,0,0,0,0,0,0,0
1935,K,NL,9607,79500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1936,K,ES,12500,96500,2012,966,0,0,0,0,0,0,0,0,0,0,0
1937,M,DE,6800,135000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1938,H,TR,20000,98000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1939,K,DE,14700,89000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1940,M,NL,8359,124500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1941,M,UK,9645,117154,2016,966,0,0,0,0,0,0,0,0,0,0,0
1942,M,NL,13569,98000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1943,K,NL,9100,79500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1944,M,DE,14457,92000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1945,K,DK,16400,53000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1946,M,NL,13748,86500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1947,K,DE,10182,73700,2014,966,0,0,0,0,0,0,0,0,0,0,0
1948,K,FR,6549,95000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1949,K,DE,6880,102350,2013,966,0,0,0,0,0,0,0,0,0,0,0
1950,M,NL,8514,129800,2017,966,0,0,0,0,0,0,0,0,0,0,0
1951,M,AT,9284,138500,2017,966,0,0,0,0,0,0,0,0,0,0,0
1952,K,FR,11300,75000,2010,966,0,0,0,0,0,0,0,0,0,0,0
1953,M,NL,14775,84900,2015,966,0,0,0,0,0,0,0,0,0,0,0
1954,M,DE,8962,89000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1955,M,NL,8084,112500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1956,K,HR,11509,72500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1957,M,FR,7794,160000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1958,K,DE,15950,71500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1959,K,ES,9113,98500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1960,M,ES,8969,153500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1961,K,ES,8140,109000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1962,M,ES,6257,175500,2017,966,0,0,0,0,0,0,0,0,0,0,0
1963,K,DE,6062,88500,2012,966,0,0,0,0,0,0,0,0,0,0,0
1964,M,FR,2530,230000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1965,M,NL,10015,86500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1966,M,NL,8856,117500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1967,M,DE,12009,79000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1968,M,DE,10941,95000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1969,M,DE,8500,105000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1970,H,DE,11380,79900,2010,966,0,0,0,0,0,0,0,0,0,0,0
1971,H,NL,16351,74500,2009,966,0,0,0,0,0,0,0,0,0,0,0
1972,K,FR,5440,150000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1973,M,NL,18466,67500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1974,M,DE,12135,73900,2015,966,0,0,0,0,0,0,0,0,0,0,0
1975,K,DE,11691,72500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1976,K,NL,14615,59800,2012,966,0,0,0,0,0,0,0,0,0,0,0
1977,K,ES,8891,92000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1978,M,IT,6568,153000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1979,M,DE,13153,87500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1980,K,DE,9812,84500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1981,M,DE,10292,75000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1982,M,CH,5426,164193,2016,966,0,0,0,0,0,0,0,0,0,0,0
1983,K,AT,14248,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1984,M,NL,19000,54500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1985,K,NL,12546,69900,2014,966,0,0,0,0,0,0,0,0,0,0,0
1986,M,BE,9510,103000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1987,K,FR,10137,82000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1988,K,FR,11289,59000,2010,966,0,0,0,0,0,0,0,0,0,0,0
1989,K,DE,12781,66500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1990,M,DE,6395,160000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1991,M,PL,3615,178237,2015,966,0,0,0,0,0,0,0,0,0,0,0
1992,M,NL,8528,86500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1993,K,ES,11500,78000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1994,M,NL,18000,67500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1995,M,FR,9850,95000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1996,K,FR,5439,99000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1997,M,BE,10573,67000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1998,K,FR,12062,80000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1999,M,IT,15300,70000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2000,M,DE,8800,125000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2001,M,DE,10976,81900,2015,966,0,0,0,0,0,0,0,0,0,0,0
2002,H,GR,15663,80000,2010,966,0,0,0,0,0,0,0,0,0,0,0
2003,M,ES,15960,75000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2004,M,EE,14792,84000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2005,H,BE,398,209000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2006,M,PT,10600,95000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2007,H,RO,6000,75000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2008,K,BE,13269,63500,2012,966,0,0,0,0,0,0,0,0,0,0,0
2009,M,BE,10500,79500,2014,966,0,0,0,0,0,0,0,0,0,0,0
2010,M,ES,9344,120000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2011,M,UK,16020,76144,2014,966,0,0,0,0,0,0,0,0,0,0,0
2012,L,RU,7757,172942,2020,966,0,0,0,0,0,0,0,0,0,0,0
2013,M,PL,7500,96900,2015,966,0,0,0,0,0,0,0,0,0,0,0
2014,M,BE,5346,223000,2019,966,0,0,0,0,0,0,0,0,0,0,0
2015,K,DE,13370,69000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2016,K,DE,13601,79000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2017,M,DE,7370,95000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2018,M,DE,8899,119000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2019,M,FR,8328,150000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2020,K,GR,14000,92000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2021,L,RU,12430,140932,2017,966,0,0,0,0,0,0,0,0,0,0,0
2022,M,FR,6961,190000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2023,K,DE,5439,109500,2013,966,0,0,0,0,0,0,0,0,0,0,0
2024,K,DE,11177,69000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2025,M,DE,6700,125000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2026,K,CH,9185,91842,2014,966,0,0,0,0,0,0,0,0,0,0,0
2027,M,CH,19589,54734,2014,966,0,0,0,0,0,0,0,0,0,0,0
2028,K,FR,9246,79000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2029,K,ES,6555,108000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2030,M,RO,4600,119000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2031,M,SK,9300,104000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2032,M,DE,9990,89999,2015,966,0,0,0,0,0,0,0,0,0,0,0
2033,M,DE,6773,129900,2017,966,0,0,0,0,0,0,0,0,0,0,0
2034,M,DE,7967,117900,2018,966,0,0,0,0,0,0,0,0,0,0,0
2035,M,DE,7982,127900,2018,966,0,0,0,0,0,0,0,0,0,0,0
2036,K,FI,17900,68000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2037,M,IT,10800,183000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2038,M,IT,10678,135000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2039,M,BE,5751,178000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2040,M,DE,10880,99000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2041,M,DE,7924,90000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2042,K,DE,13710,66000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2043,M,UA,10500,91500,2016,966,0,0,0,0,0,0,0,0,0,0,0
2044,M,ES,9100,113000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2045,M,DE,6051,139000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2046,K,DE,5349,135000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2047,M,DE,12334,85000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2048,K,SK,7500,114000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2049,M,GR,6322,140000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2050,M,ES,6174,135000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2051,M,ES,10657,94000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2052,M,FR,8571,115000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2053,M,NL,7155,92800,2015,966,0,0,0,0,0,0,0,0,0,0,0
2054,M,NL,6460,145000,2018,966,0,0,0,0,0,0,0,0,0,0,0
2055,M,NL,8542,119000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2056,M,NL,11284,79900,2014,966,0,0,0,0,0,0,0,0,0,0,0
